Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Out of Scope,103380,Sat Mar 30 13:24:03 GMT 2024,POST,"https://bam.eu01.nr-data.net/1/NRJS-65820cd5fb121452e7b?a=538578264&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=8285&ck=0&s=5c454f8c0206c501&ref=http://localhost:8885/&hr=0&af=err,xhr,stn,ins,spa&be=358&fe=4862&dc=2994&fsh=1&perf=%7B%22timing%22:%7B%22of%22:1711805027047,%22n%22:0,%22f%22:14,%22dn%22:14,%22dne%22:14,%22c%22:14,%22ce%22:14,%22rq%22:53,%22rp%22:358,%22rpe%22:370,%22di%22:771,%22ds%22:3348,%22de%22:3352,%22dc%22:5153,%22l%22:5154,%22le%22:5220%7D,%22navigation%22:%7B%7D%7D&fp=5950&fcp=5950",403,Forbidden,0,130,40,,false,
Out of Scope,103381,Sat Mar 30 13:24:04 GMT 2024,POST,https://update.googleapis.com/service/update2/json?cup2key=14:WcqKamVKeCFZBkl_x5kpDOVq7lEdoi8N8vICnEfuRKA&cup2hreq=b24a37519fd6bf85d955615a1bcdc4d95ff34df43919532aaf73afda5cfbfa88,403,Forbidden,0,130,40,,false,
Out of Scope,103382,Sat Mar 30 13:24:04 GMT 2024,POST,http://update.googleapis.com/service/update2/json?cup2key=14:sfgI5f3NR97m-Sbp24huFuUVE3s7JKpmgCUfe8mmMbc&cup2hreq=2dfa510287bb3826ac24b5cfdc9faa9cb6c4920d9e83410a2df9116c8ac93f9d,403,Forbidden,0,130,40,,false,
Out of Scope,103383,Sat Mar 30 13:24:05 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103384,Sat Mar 30 13:24:09 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103385,Sat Mar 30 13:24:07 GMT 2024,GET,http://localhost:8885/,200,OK,1569,241,60931,,false,
Processed,103386,Sat Mar 30 13:24:09 GMT 2024,GET,http://localhost:8885/logo192.png,200,OK,107,240,5347,Low,false,
Processed,103387,Sat Mar 30 13:24:10 GMT 2024,GET,http://localhost:8885/static/css/main.1d05e13a.css,200,OK,79,241,76680,Low,false,Comment
Out of Scope,103388,Sat Mar 30 13:24:10 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103389,Sat Mar 30 13:24:10 GMT 2024,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,403,Forbidden,0,130,40,,false,
Processed,103390,Sat Mar 30 13:24:10 GMT 2024,GET,http://localhost:8885/static/js/main.fd39a2f5.js,200,OK,551,256,687304,Low,false,"Script, Comment"
Out of Scope,103391,Sat Mar 30 13:24:11 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
I/O Error,103392,Sat Mar 30 13:23:50 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,504,Gateway Timeout,20213,94,213,,false,
Processed,103393,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,172,242,28000,Low,false,
Processed,103394,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,193,242,28189,Low,false,Comment
Processed,103395,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,193,242,29209,Low,false,
Processed,103396,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/header/header.jpg,200,OK,193,243,74950,Low,false,Comment
Processed,103397,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,196,242,28919,Low,false,
Processed,103398,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,204,242,28186,Low,false,Comment
Processed,103399,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,31,242,28795,Low,false,
Processed,103400,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/advertisement/nasdaq-dark.svg,200,OK,51,244,5296,Low,false,
Processed,103401,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,71,242,37082,Low,false,
Processed,103402,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/advertisement/volkswagen-dark.svg,200,OK,55,243,1917,Low,false,
Processed,103403,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,66,242,27795,Low,false,
Processed,103404,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8885/images/advertisement/instructor-2x-v3.jpeg,200,OK,79,243,98109,Low,false,Comment
Processed,103405,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/advertisement/box-dark.svg,200,OK,30,243,1603,Low,false,
Processed,103406,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/advertisement/netapp-dark.svg,200,OK,10,243,2441,Low,false,
Processed,103407,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/advertisement/eventbrite-dark.svg,200,OK,36,244,8833,Low,false,
Processed,103408,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/advertisement/logo-ub.svg,200,OK,27,243,3087,Low,false,
Processed,103409,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/footer/logo-udemy-inverted.svg,200,OK,21,243,2043,Low,false,Comment
Processed,103410,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/advertisement/transform-2x-v3.jpeg,200,OK,70,243,66936,Low,false,Comment
Processed,103411,Sat Mar 30 13:24:13 GMT 2024,GET,http://localhost:8885/images/advertisement/ub-2x-v3.jpeg,200,OK,87,244,127179,Low,false,
Processed,103412,Sat Mar 30 13:24:14 GMT 2024,GET,http://localhost:8885/manifest.json,200,OK,2022,245,492,Low,false,JSON
Processed,103413,Sat Mar 30 13:24:14 GMT 2024,GET,http://localhost:8885/favicon.ico,200,OK,1991,242,3870,Low,false,
Out of Scope,103414,Sat Mar 30 13:24:17 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,103415,Sat Mar 30 13:24:17 GMT 2024,GET,https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvMTIzLjAuNjMxMi44NxIZCcmLdcaTM2VsEgUNkWGVTiFqc-AOR6vi1Q==?alt=proto,403,Forbidden,0,130,40,,false,
Processed,103416,Sat Mar 30 13:24:17 GMT 2024,GET,https://js-agent.newrelic.com/nr-spa-1.253.0.min.js,200,OK,173,800,101365,Low,false,Comment
Processed,103417,Sat Mar 30 13:24:17 GMT 2024,GET,http://localhost:8885/logo192.png,200,OK,204,240,5347,Low,false,
Out of Scope,103418,Sat Mar 30 13:24:20 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103419,Sat Mar 30 13:23:50 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,34352,253,4914573,,false,
Out of Scope,103420,Sat Mar 30 13:24:25 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103421,Sat Mar 30 13:24:25 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103422,Sat Mar 30 13:24:25 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103423,Sat Mar 30 13:24:28 GMT 2024,POST,"https://bam.eu01.nr-data.net/1/NRJS-65820cd5fb121452e7b?a=538578264&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=12093&ck=0&s=2b686c8f1b69d21c&ref=http://localhost:8885/&hr=0&af=err,xhr,stn,ins,spa&be=3516&fe=4696&dc=2904&fsh=1&perf=%7B%22timing%22:%7B%22of%22:1711805046064,%22n%22:0,%22f%22:13,%22dn%22:13,%22dne%22:13,%22c%22:13,%22ce%22:13,%22rq%22:88,%22rp%22:3516,%22rpe%22:3577,%22di%22:4178,%22ds%22:6413,%22de%22:6420,%22dc%22:8139,%22l%22:8140,%22le%22:8212%7D,%22navigation%22:%7B%7D%7D&fp=9109&fcp=9109",403,Forbidden,0,130,40,,false,
Out of Scope,103424,Sat Mar 30 13:24:28 GMT 2024,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,403,Forbidden,0,130,40,,false,
Out of Scope,103425,Sat Mar 30 13:24:28 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103426,Sat Mar 30 13:24:28 GMT 2024,GET,http://localhost:8885/,200,OK,155,241,60931,Medium,false,"Script, Comment"
Processed,103427,Sat Mar 30 13:24:29 GMT 2024,GET,http://localhost:8885/static/css/main.1d05e13a.css,200,OK,233,241,76680,Low,false,Comment
Processed,103428,Sat Mar 30 13:24:29 GMT 2024,GET,http://localhost:8885/static/js/main.fd39a2f5.js,200,OK,838,256,687304,Low,false,"Script, Comment"
Out of Scope,103429,Sat Mar 30 13:24:30 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,103430,Sat Mar 30 13:24:30 GMT 2024,POST,https://update.googleapis.com/service/update2/json?cup2key=14:5JWBPQe9Vq-z6glwhiRx2sk5buKpqZPI7Z3zzDg9R-o&cup2hreq=7b1e826f3c699c20f803db9c23e740a049e295909aa2c7101ee285bef7e6416f,403,Forbidden,0,130,40,,false,
Out of Scope,103431,Sat Mar 30 13:24:30 GMT 2024,POST,http://update.googleapis.com/service/update2/json?cup2key=14:JRAgrhh8EUoDkAcKIRcc7H84bVZEegga8EKeDTxASFo&cup2hreq=53e44b04146efad55793380a35db93f186bae5f5b76409a29023c63ff6e1db44,403,Forbidden,0,130,40,,false,
Out of Scope,103432,Sat Mar 30 13:24:30 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103433,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,244,242,28189,Low,false,Comment
Processed,103434,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,287,242,28919,Low,false,
Processed,103435,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,245,242,29209,Low,false,
Processed,103436,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,277,242,28000,Low,false,
Processed,103437,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,273,242,28186,Low,false,Comment
Processed,103438,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/header/header.jpg,200,OK,315,243,74950,Low,false,Comment
Processed,103439,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/advertisement/nasdaq-dark.svg,200,OK,116,244,5296,Low,false,
Processed,103440,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/advertisement/instructor-2x-v3.jpeg,200,OK,118,243,98109,Low,false,Comment
Processed,103441,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,118,242,37082,Low,false,
Processed,103442,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,130,242,28795,Low,false,
Processed,103443,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/advertisement/volkswagen-dark.svg,200,OK,123,243,1917,Low,false,
Processed,103444,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/advertisement/eventbrite-dark.svg,200,OK,25,244,8833,Low,false,
Processed,103445,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,149,242,27795,Low,false,
Processed,103446,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/advertisement/box-dark.svg,200,OK,25,243,1603,Low,false,
Processed,103447,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/advertisement/netapp-dark.svg,200,OK,18,243,2441,Low,false,
Processed,103448,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/advertisement/logo-ub.svg,200,OK,20,243,3087,Low,false,
Processed,103449,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/footer/logo-udemy-inverted.svg,200,OK,14,243,2043,Low,false,Comment
Processed,103450,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/advertisement/transform-2x-v3.jpeg,200,OK,47,243,66936,Low,false,Comment
Processed,103451,Sat Mar 30 13:24:32 GMT 2024,GET,http://localhost:8885/images/advertisement/ub-2x-v3.jpeg,200,OK,469,244,127179,Low,false,
I/O Error,103452,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,504,Gateway Timeout,20156,94,213,,false,
Out of Scope,103453,Sat Mar 30 13:24:33 GMT 2024,GET,https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvMTIzLjAuNjMxMi44NxIZCcmLdcaTM2VsEgUNkWGVTiFqc-AOR6vi1Q==?alt=proto,403,Forbidden,0,130,40,,false,
Out of Scope,103454,Sat Mar 30 13:24:33 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103455,Sat Mar 30 13:24:33 GMT 2024,GET,http://localhost:8885/manifest.json,200,OK,48,245,492,Low,false,JSON
Processed,103456,Sat Mar 30 13:24:33 GMT 2024,GET,http://localhost:8885/favicon.ico,200,OK,81,242,3870,Low,false,
Processed,103457,Sat Mar 30 13:24:35 GMT 2024,GET,https://js-agent.newrelic.com/nr-spa-1.253.0.min.js,200,OK,209,800,101365,Low,false,Comment
Processed,103458,Sat Mar 30 13:24:36 GMT 2024,GET,http://localhost:8885/logo192.png,200,OK,170,240,5347,Low,false,
Out of Scope,103459,Sat Mar 30 13:24:44 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103460,Sat Mar 30 13:24:44 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103461,Sat Mar 30 13:24:12 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,34642,253,4914573,Low,false,"Script, Comment, JSON"
Processed,103462,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,16411,253,4914573,Low,false,"Script, Comment, JSON"
Processed,103463,Sat Mar 30 13:24:31 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,201,Created,16429,253,4914573,Low,false,"Script, Comment, JSON"
Out of Scope,103464,Sat Mar 30 13:24:48 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103465,Sat Mar 30 13:24:48 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103466,Sat Mar 30 13:24:48 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,103467,Sat Mar 30 13:24:48 GMT 2024,POST,"https://bam.eu01.nr-data.net/1/NRJS-65820cd5fb121452e7b?a=538578264&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=129203&ck=0&s=8e426bfc1629938c&ref=http://localhost:8885/&hr=0&af=err,xhr,stn,ins,spa&be=1344&fe=6371&dc=2439&fsh=1&perf=%7B%22timing%22:%7B%22of%22:1711804952603,%22n%22:0,%22f%22:4,%22dn%22:4,%22dne%22:4,%22c%22:1189,%22ce%22:1190,%22rq%22:1198,%22rp%22:1344,%22rpe%22:1356,%22di%22:1780,%22ds%22:3773,%22de%22:3783,%22dc%22:7636,%22l%22:7637,%22le%22:7715%7D,%22navigation%22:%7B%7D%7D&fp=7421&fcp=7421",403,Forbidden,0,130,40,,false,
Out of Scope,103468,Sat Mar 30 13:24:48 GMT 2024,POST,"https://bam.eu01.nr-data.net/1/NRJS-65820cd5fb121452e7b?a=538578264&sa=1&v=1.253.0&t=Unnamed%20Transaction&rst=8476&ck=0&s=7f7e0d98d9336bd7&ref=http://localhost:8885/&hr=0&af=err,xhr,stn,ins,spa&be=523&fe=4397&dc=2666&fsh=1&perf=%7B%22timing%22:%7B%22of%22:1711805068313,%22n%22:0,%22f%22:15,%22dn%22:15,%22dne%22:15,%22c%22:15,%22ce%22:15,%22rq%22:51,%22rp%22:524,%22rpe%22:547,%22di%22:969,%22ds%22:3177,%22de%22:3189,%22dc%22:4833,%22l%22:4835,%22le%22:4920%7D,%22navigation%22:%7B%7D%7D&fp=5595&fcp=5595",403,Forbidden,0,130,40,,false,
Out of Scope,103469,Sat Mar 30 13:24:48 GMT 2024,POST,https://update.googleapis.com/service/update2/json?cup2key=14:X85-Ss-aafbyGxQgjlFgb8tkK-wmddodxKT6ZY8ZwI4&cup2hreq=2b506d77fd9b3965873573240180853703862521e4b27da27c6c5d8c07647df1,403,Forbidden,0,130,40,,false,
Out of Scope,103470,Sat Mar 30 13:24:48 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103471,Sat Mar 30 13:24:48 GMT 2024,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,403,Forbidden,0,130,40,,false,
Out of Scope,103472,Sat Mar 30 13:24:48 GMT 2024,POST,http://update.googleapis.com/service/update2/json?cup2key=14:a100r0rOwm8SEwSm9koqfgjkzIbD20XKPwTjyMMcKJY&cup2hreq=d77fa799ed922a342e6a219a3a820a53b5681ad1d0627490423891e535daa638,403,Forbidden,0,130,40,,false,
Out of Scope,103473,Sat Mar 30 13:24:49 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103474,Sat Mar 30 13:24:52 GMT 2024,GET,http://localhost:8885/,200,OK,390,241,60931,Medium,false,"Script, Comment"
Processed,103475,Sat Mar 30 13:24:52 GMT 2024,GET,http://localhost:8885/static/css/main.1d05e13a.css,200,OK,163,241,76680,Low,false,Comment
Processed,103476,Sat Mar 30 13:24:52 GMT 2024,GET,http://localhost:8885/static/js/main.fd39a2f5.js,200,OK,421,256,687304,Low,false,"Script, Comment"
Out of Scope,103477,Sat Mar 30 13:24:54 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103478,Sat Mar 30 13:24:54 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Out of Scope,103479,Sat Mar 30 13:24:54 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103480,Sat Mar 30 13:24:55 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Processed,103481,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,347,242,28186,Low,false,Comment
Processed,103482,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,348,242,28000,Low,false,
Processed,103483,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,454,242,29209,Low,false,
Processed,103484,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,448,242,28919,Low,false,
Processed,103485,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8885/images/header/header.jpg,200,OK,445,243,74950,Low,false,Comment
Processed,103486,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,469,242,28189,Low,false,Comment
Processed,103487,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,37,242,27795,Low,false,
Processed,103488,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,70,242,28795,Low,false,
Processed,103489,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/volkswagen-dark.svg,200,OK,52,243,1917,Low,false,
Processed,103490,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,63,242,37082,Low,false,
Processed,103491,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/nasdaq-dark.svg,200,OK,92,244,5296,Low,false,
Processed,103492,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/box-dark.svg,200,OK,87,243,1603,Low,false,
Processed,103493,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/logo-ub.svg,200,OK,40,243,3087,Low,false,
Processed,103494,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/eventbrite-dark.svg,200,OK,53,244,8833,Low,false,
Processed,103495,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/netapp-dark.svg,200,OK,51,243,2441,Low,false,
Processed,103496,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/instructor-2x-v3.jpeg,200,OK,136,243,98109,Low,false,Comment
Processed,103497,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/footer/logo-udemy-inverted.svg,200,OK,22,243,2043,Low,false,Comment
Processed,103498,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/transform-2x-v3.jpeg,200,OK,52,243,66936,Low,false,Comment
Processed,103499,Sat Mar 30 13:24:57 GMT 2024,GET,http://localhost:8885/images/advertisement/ub-2x-v3.jpeg,200,OK,71,244,127179,Low,false,
Processed,103500,Sat Mar 30 13:24:58 GMT 2024,GET,http://localhost:8885/favicon.ico,200,OK,46,242,3870,Low,false,
Processed,103501,Sat Mar 30 13:24:58 GMT 2024,GET,http://localhost:8885/manifest.json,200,OK,23,245,492,Low,false,JSON
Processed,103502,Sat Mar 30 13:24:58 GMT 2024,GET,http://localhost:8885/logo192.png,200,OK,16,240,5347,Low,false,
Out of Scope,103503,Sat Mar 30 13:25:06 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103504,Sat Mar 30 13:25:06 GMT 2024,GET,https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvMTIzLjAuNjMxMi44NxIZCcmLdcaTM2VsEgUNkWGVTiFqc-AOR6vi1Q==?alt=proto,403,Forbidden,0,130,40,,false,
Out of Scope,103505,Sat Mar 30 13:25:06 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103506,Sat Mar 30 13:25:06 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Processed,103507,Sat Mar 30 13:25:06 GMT 2024,GET,https://js-agent.newrelic.com/nr-spa-1.253.0.min.js,200,OK,304,800,101365,Low,false,Comment
Out of Scope,103508,Sat Mar 30 13:25:08 GMT 2024,POST,https://update.googleapis.com/service/update2/json?cup2key=14:5F2o41Xa6y3UE7FMPXkh-nflR3qNY5Np-f-1Ga7v2rI&cup2hreq=d0b598875175b23711a12a3c9c1ef38f2b5a5b6488ea1d2c6b4cf76b79680724,403,Forbidden,0,130,40,,false,
Out of Scope,103509,Sat Mar 30 13:25:08 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103510,Sat Mar 30 13:25:09 GMT 2024,POST,http://update.googleapis.com/service/update2/json?cup2key=14:lUpZO-2ZxNBDrQSIEBkhGG5bnPee3wcUbuTJt6kWHD4&cup2hreq=5c1bd9b498e490d66ea2812a6ec23a003feb54af45a437b8abfa13e53ffbf437,403,Forbidden,0,130,40,,false,
Out of Scope,103511,Sat Mar 30 13:25:13 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
Out of Scope,103512,Sat Mar 30 13:25:17 GMT 2024,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw,403,Forbidden,0,130,40,,false,
Out of Scope,103513,Sat Mar 30 13:25:17 GMT 2024,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,403,Forbidden,0,130,40,,false,
I/O Error,103514,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,504,Gateway Timeout,20304,94,213,,false,
I/O Error,103515,Sat Mar 30 13:24:56 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,504,Gateway Timeout,20304,94,209,,false,
